תאריך,מספר לקוחות,Carciofi Alla Giodia,חציל פרמז'ן,טירמיסו,טליאטה די מנזו,כבדי עוף ובצל מטוגן,לברק שלם,לזניה בולונז,לינגוויני ארביאטה,לינגוויני ירקות,מאצי 4 גבינות,מאצי רוזה אפונה ובייקון,מבחר פטריות,נמסיס,סלט חסה גדול,סלט קולורבי,סלט קיסר,עוגת גבינה,פוקצ'ת הבית,פטוצ'יני תרד גורגונזולה,פנה קרבונרה,פסטה בולונז,פפרדלה פטריות ושמנת,פרגיות,קרפצ'יו בקר אורוגולה ופרמז'ן,שרימפס אליו פפרונצ'ינו,טורטלוני,פילה דג,פסטה פירות ים,ריזוטו,יום בשבוע,חודש
2022-08-16,323.0,13.0,23.0,46.0,11.0,3.0,3.0,29.0,14.0,9.0,0.0,10.0,23.0,16.0,10,19.0,18.0,23.0,93,41.0,21.0,9.0,27.0,8.0,20.0,10.0,26.0,8.0,4.0,11.0,3,8
2022-08-15,289.0,10.0,16.0,32.0,12.0,3.0,3.0,26.0,8.0,13.0,1.0,8.0,22.0,9.0,14,16.0,13.0,12.0,64,47.0,17.0,10.0,23.0,2.0,18.0,13.0,26.0,15.0,6.0,7.0,2,8
2022-08-13,370.0,17.0,32.0,45.0,21.0,8.0,10.0,49.0,12.0,24.0,6.0,16.0,27.0,21.0,21,19.0,18.0,13.0,113,63.0,38.0,40.0,30.0,15.0,36.0,14.0,39.0,34.0,11.0,17.0,7,8
2022-08-12,385.0,11.0,33.0,49.0,14.0,15.0,5.0,41.0,8.0,10.0,6.0,10.0,27.0,22.0,22,21.0,27.0,19.0,104,58.0,32.0,35.0,22.0,14.0,38.0,18.0,32.0,15.0,12.0,14.0,6,8
2022-08-11,342.0,9.0,24.0,40.0,7.0,5.0,6.0,27.0,9.0,10.0,11.0,14.0,24.0,11.0,3,16.0,17.0,7.0,80,54.0,24.0,16.0,27.0,3.0,28.0,12.0,31.0,16.0,4.0,10.0,5,8
2022-08-10,293.0,19.0,25.0,46.0,2.0,6.0,2.0,15.0,8.0,14.0,1.0,11.0,23.0,18.0,12,10.0,19.0,11.0,85,41.0,27.0,16.0,18.0,14.0,25.0,8.0,28.0,10.0,6.0,11.0,4,8
2022-08-09,284.0,21.0,16.0,41.0,8.0,5.0,4.0,20.0,11.0,10.0,1.0,5.0,23.0,7.0,13,11.0,18.0,10.0,71,50.0,18.0,13.0,21.0,9.0,14.0,10.0,20.0,18.0,7.0,13.0,3,8
2022-08-08,301.0,6.0,17.0,34.0,12.0,6.0,5.0,16.0,11.0,14.0,0.0,6.0,20.0,17.0,15,15.0,13.0,11.0,83,48.0,14.0,17.0,14.0,9.0,16.0,14.0,17.0,14.0,2.0,7.0,2,8
2022-08-06,366.5,10.0,28.0,42.0,13.0,6.0,9.0,30.0,8.0,23.0,1.0,11.0,16.0,19.0,16,14.0,25.0,19.0,84,44.0,41.0,23.0,28.0,6.0,35.0,15.0,24.0,36.0,9.0,10.0,7,8
2022-08-05,335.0,4.0,28.0,48.0,25.0,13.0,9.0,38.0,17.0,22.0,15.0,13.0,19.0,20.0,28,21.0,19.0,12.0,97,54.0,27.0,27.0,22.0,20.0,24.0,12.0,37.0,33.0,8.0,17.0,6,8
2022-08-04,363.0,17.0,25.0,35.0,14.0,4.0,5.0,19.0,10.0,16.0,1.0,8.0,18.0,19.0,21,22.0,16.0,20.0,80,40.0,18.0,19.0,24.0,7.0,21.0,14.0,34.0,26.0,6.0,7.0,5,8
2022-08-03,341.0,11.0,27.0,39.0,10.0,4.0,4.0,22.0,15.0,14.0,11.0,9.0,28.0,22.0,10,16.0,18.0,7.0,97,49.0,15.0,18.0,23.0,5.0,17.0,19.0,29.0,14.0,2.0,8.0,4,8
2022-08-02,254.0,8.0,15.0,36.0,7.0,2.0,11.0,19.0,9.0,8.0,1.0,5.0,16.0,12.0,12,14.0,17.0,12.0,67,28.0,19.0,12.0,15.0,3.0,18.0,5.0,19.0,9.0,5.0,10.0,3,8
2022-08-01,323.0,19.0,22.0,36.0,12.0,5.0,6.0,35.0,9.0,11.0,6.0,10.0,14.0,13.0,20,14.0,12.0,12.0,84,25.0,21.0,21.0,21.0,11.0,22.0,10.0,28.0,14.0,7.0,16.0,2,8
2022-07-30,365.0,5.0,47.0,54.0,20.0,13.0,11.0,48.0,19.0,22.0,13.0,23.0,25.0,20.0,20,27.0,20.0,16.0,100,62.0,34.0,24.0,34.0,9.0,36.0,17.0,33.0,39.0,10.0,10.0,7,7
2022-07-29,373.0,12.0,40.0,52.0,18.0,12.0,4.0,38.0,20.0,22.0,5.0,18.0,19.0,16.0,30,25.0,25.0,8.0,87,52.0,28.0,21.0,23.0,10.0,44.0,9.0,30.0,32.0,8.0,17.0,6,7
2022-07-28,323.0,20.0,25.0,56.0,10.0,6.0,7.0,16.0,10.0,11.0,3.0,8.0,18.0,17.0,14,16.0,25.0,16.0,67,43.0,20.0,14.0,18.0,8.0,29.0,10.0,26.0,13.0,3.0,13.0,5,7
2022-07-27,300.0,8.0,22.0,41.0,8.0,5.0,1.0,19.0,8.0,14.0,1.0,7.0,19.0,21.0,18,12.0,15.0,16.0,77,39.0,22.0,14.0,18.0,7.0,21.0,10.0,21.0,13.0,4.0,5.0,4,7
2022-07-26,291.0,13.0,23.0,34.0,11.0,5.0,3.0,22.0,9.0,9.0,1.0,8.0,12.0,9.0,5,8.0,13.0,8.0,76,41.0,16.0,8.0,16.0,6.0,23.0,11.0,25.0,15.0,6.0,8.0,3,7
2022-07-25,294.0,4.0,20.0,31.0,7.0,2.0,8.0,18.0,5.0,8.0,10.0,7.0,12.0,10.0,10,17.0,17.0,10.0,72,30.0,16.0,7.0,8.0,6.0,27.0,11.0,16.0,6.0,5.0,7.0,2,7
2022-07-23,349.0,18.0,46.0,58.0,23.0,12.0,11.0,45.0,20.0,21.0,8.0,8.0,20.0,23.0,30,22.0,23.0,14.0,119,56.0,34.0,25.0,41.0,19.0,44.0,19.0,48.0,40.0,11.0,12.0,7,7
2022-07-22,370.0,21.0,32.0,44.0,15.0,11.0,6.0,25.0,19.0,14.0,11.0,15.0,26.0,12.0,18,24.0,22.0,19.0,98,44.0,37.0,20.0,17.0,18.0,36.0,15.0,38.0,40.0,12.0,8.0,6,7
2022-07-21,317.0,5.0,21.0,34.0,12.0,3.0,4.0,15.0,7.0,5.0,6.0,9.0,8.0,8.0,10,17.0,12.0,9.0,82,44.0,14.0,16.0,19.0,8.0,18.0,10.0,22.0,14.0,7.0,7.0,5,7
2022-07-20,262.0,7.0,18.0,44.0,9.0,6.0,3.0,18.0,13.0,2.0,1.0,4.0,15.0,14.0,8,15.0,20.0,12.0,77,38.0,13.0,10.0,21.0,10.0,16.0,8.0,23.0,8.0,0.0,10.0,4,7
2022-07-19,292.0,11.0,20.0,45.0,8.0,4.0,4.0,13.0,11.0,8.0,2.0,6.0,19.0,12.0,24,16.0,9.0,12.0,66,40.0,25.0,18.0,19.0,4.0,18.0,12.0,21.0,8.0,3.0,15.0,3,7
2022-07-18,326.0,10.0,15.0,43.0,10.0,6.0,6.0,17.0,15.0,2.0,10.0,10.0,15.0,12.0,19,23.0,15.0,20.0,71,36.0,24.0,20.0,22.0,10.0,10.0,8.0,25.0,7.0,5.0,12.0,2,7
2022-07-16,341.0,11.0,29.0,56.0,22.0,16.0,5.0,42.0,11.0,10.0,8.0,13.0,25.0,25.0,20,17.0,16.0,23.0,125,68.0,38.0,22.0,32.0,17.0,39.0,15.0,40.0,37.0,11.0,13.0,7,7
2022-07-15,362.5,12.0,32.0,41.0,13.0,8.0,10.0,36.0,12.0,8.0,13.0,16.0,20.0,9.0,14,15.0,14.0,14.0,91,44.0,28.0,26.0,22.0,13.0,28.0,16.0,13.0,33.0,11.0,5.0,6,7
2022-07-14,288.0,18.0,18.0,44.0,10.0,3.0,3.0,18.0,7.0,10.0,11.0,5.0,14.0,9.0,10,12.0,17.0,13.0,78,43.0,17.0,15.0,16.0,7.0,24.0,13.0,31.0,3.0,6.0,10.0,5,7
2022-07-13,303.0,10.0,19.0,41.0,8.0,8.0,1.0,15.0,5.0,6.0,9.0,10.0,15.0,11.0,11,9.0,20.0,9.0,82,46.0,16.0,13.0,18.0,4.0,24.0,18.0,15.0,8.0,4.0,3.0,4,7
2022-07-12,286.0,14.0,15.0,44.0,9.0,7.0,8.0,23.0,1.0,10.0,2.0,14.0,12.0,10.0,15,20.0,16.0,13.0,74,41.0,13.0,14.0,15.0,7.0,23.0,7.0,20.0,6.0,8.0,8.0,3,7
2022-07-11,251.0,9.0,17.0,37.0,12.0,6.0,5.0,12.0,9.0,12.0,14.0,16.0,10.0,13.0,12,6.0,13.0,6.0,71,30.0,14.0,8.0,12.0,3.0,20.0,12.0,18.0,14.0,9.0,8.0,2,7
2022-07-09,378.0,13.0,40.0,61.0,19.0,19.0,6.0,48.0,16.0,21.0,11.0,20.0,35.0,23.0,24,23.0,29.0,14.0,130,59.0,32.0,28.0,32.0,8.0,34.0,15.0,36.0,25.0,16.0,18.0,7,7
2022-07-08,355.0,10.0,40.0,51.0,22.0,13.0,8.0,35.0,17.0,16.0,8.0,11.0,30.0,20.0,31,17.0,21.0,16.0,95,50.0,30.0,30.0,25.0,15.0,18.0,15.0,33.0,44.0,9.0,14.0,6,7
2022-07-07,295.0,7.0,19.0,37.0,4.0,8.0,2.0,26.0,10.0,8.0,8.0,5.0,11.0,14.0,18,14.0,19.0,8.0,77,40.0,19.0,16.0,18.0,7.0,18.0,10.0,26.0,19.0,2.0,10.0,5,7
2022-07-06,264.0,10.0,25.0,40.0,11.0,7.0,5.0,18.0,8.0,8.0,7.0,9.0,17.0,11.0,13,11.0,13.0,7.0,68,37.0,16.0,6.0,5.0,5.0,30.0,11.0,25.0,14.0,5.0,13.0,4,7
2022-07-05,310.0,13.0,20.0,34.0,6.0,5.0,5.0,20.0,13.0,6.0,14.0,7.0,18.0,10.0,18,15.0,18.0,15.0,68,45.0,15.0,14.0,22.0,7.0,23.0,19.0,25.0,18.0,4.0,10.0,3,7
2022-07-04,293.0,14.0,18.0,26.0,8.0,5.0,1.0,18.0,3.0,16.0,6.0,7.0,12.0,13.0,9,10.0,18.0,14.0,64,43.0,19.0,14.0,15.0,3.0,20.0,12.0,17.0,5.0,3.0,7.0,2,7
2022-07-02,315.0,13.0,27.0,46.0,12.0,8.0,7.0,47.0,15.0,13.0,15.0,14.0,13.0,23.0,20,17.0,26.0,10.0,90,68.0,30.0,34.0,23.0,10.0,34.0,20.0,37.0,36.0,10.0,18.0,7,7
2022-07-01,328.0,15.0,29.0,55.0,18.0,8.0,11.0,46.0,10.0,16.0,6.0,16.0,13.0,17.0,17,7.0,24.0,12.0,102,48.0,23.0,27.0,27.0,14.0,30.0,20.0,31.0,38.0,10.0,12.0,6,7
2022-06-30,352.0,12.0,20.0,45.0,17.0,6.0,3.0,22.0,2.0,12.0,1.0,7.0,11.0,19.0,10,13.0,11.0,15.0,104,52.0,20.0,12.0,24.0,9.0,26.0,16.0,20.0,13.0,9.0,9.0,5,6
2022-06-29,269.0,12.0,27.0,47.0,13.0,4.0,1.0,16.0,12.0,12.0,1.0,8.0,21.0,10.0,25,8.0,19.0,8.0,90,29.0,11.0,10.0,13.0,5.0,21.0,18.0,29.0,21.0,2.0,11.0,4,6
2022-06-28,270.0,14.0,13.0,38.0,7.0,11.0,4.0,19.0,6.0,7.0,1.0,10.0,13.0,4.0,11,15.0,11.0,8.0,84,42.0,13.0,17.0,15.0,5.0,22.0,11.0,20.0,20.0,5.0,7.0,3,6
2022-06-27,256.0,9.0,17.0,33.0,11.0,6.0,1.0,19.0,13.0,13.0,1.0,9.0,8.0,14.0,7,18.0,15.0,5.0,67,35.0,13.0,11.0,13.0,6.0,12.0,6.0,16.0,9.0,3.0,13.0,2,6
2022-06-25,316.0,9.0,29.0,54.0,12.0,7.0,4.0,39.0,12.0,13.0,1.0,12.0,17.0,9.0,21,16.0,28.0,16.0,113,74.0,38.0,29.0,19.0,11.0,50.0,17.0,37.0,32.0,16.0,15.0,7,6
2022-06-24,327.0,14.0,29.0,56.0,26.0,8.0,5.0,43.0,21.0,16.0,12.0,12.0,35.0,20.0,23,17.0,22.0,8.0,98,51.0,28.0,30.0,32.0,10.0,32.0,13.0,30.0,24.0,12.0,14.0,6,6
2022-06-23,331.0,11.0,22.0,32.0,11.0,6.0,4.0,15.0,16.0,9.0,1.0,9.0,14.0,15.0,8,12.0,15.0,10.0,86,48.0,23.0,15.0,18.0,11.0,21.0,12.0,29.0,10.0,6.0,9.0,5,6
2022-06-22,276.0,6.0,11.0,26.0,9.0,6.0,1.0,28.0,10.0,9.0,1.0,6.0,20.0,5.0,9,10.0,16.0,8.0,75,25.0,18.0,16.0,20.0,14.0,19.0,4.0,18.0,12.0,7.0,6.0,4,6
2022-06-21,263.0,13.0,24.0,39.0,13.0,9.0,2.0,18.0,9.0,6.0,1.0,9.0,20.0,11.0,15,13.0,19.0,13.0,64,38.0,13.0,17.0,13.0,3.0,23.0,7.0,24.0,14.0,6.0,6.0,3,6
2022-06-20,249.0,9.0,17.0,35.0,11.0,7.0,2.0,20.0,14.0,7.0,0.0,7.0,20.0,10.0,18,16.0,19.0,11.0,80,32.0,13.0,25.0,18.0,4.0,24.0,9.0,16.0,13.0,5.0,10.0,2,6
2022-06-18,353.0,16.0,34.0,49.0,17.0,15.0,8.0,33.0,16.0,17.0,7.0,14.0,24.0,22.0,14,12.0,25.0,8.0,117,72.0,35.0,40.0,26.0,7.0,42.0,15.0,39.0,41.0,14.0,17.0,7,6
2022-06-17,320.0,10.0,31.0,39.0,10.0,11.0,10.0,45.0,15.0,15.0,5.0,8.0,22.0,20.0,20,11.0,12.0,11.0,104,64.0,25.0,30.0,19.0,6.0,30.0,19.0,22.0,40.0,13.0,16.0,6,6
2022-06-16,325.0,18.0,14.0,33.0,6.0,7.0,2.0,27.0,12.0,7.0,1.0,10.0,8.0,7.0,15,13.0,21.0,6.0,88,42.0,18.0,16.0,19.0,5.0,26.0,15.0,30.0,14.0,7.0,10.0,5,6
2022-06-15,303.0,9.0,18.0,32.0,10.0,14.0,5.0,19.0,6.0,3.0,2.0,9.0,19.0,8.0,16,10.0,7.0,16.0,78,33.0,13.0,13.0,11.0,3.0,24.0,10.0,23.0,6.0,8.0,10.0,4,6
2022-06-14,291.0,10.0,12.0,44.0,11.0,11.0,4.0,18.0,6.0,11.0,1.0,14.0,20.0,21.0,19,17.0,18.0,11.0,86,41.0,16.0,16.0,19.0,6.0,16.0,6.0,16.0,14.0,8.0,12.0,3,6
2022-06-13,255.0,10.0,18.0,33.0,13.0,6.0,2.0,15.0,5.0,8.0,1.0,11.0,18.0,11.0,13,16.0,13.0,8.0,60,45.0,13.0,10.0,16.0,3.0,17.0,4.0,17.0,10.0,3.0,9.0,2,6
2022-06-12,280.0,7.0,17.0,20.0,9.0,2.0,2.0,18.0,8.0,9.0,8.0,6.0,9.0,11.0,7,10.0,10.0,8.0,48,22.0,7.0,10.0,13.0,12.0,8.0,6.0,14.0,12.0,4.0,8.0,1,6
2022-06-11,366.5,11.0,36.0,33.0,11.0,14.0,4.0,26.0,17.0,18.0,8.0,14.0,27.0,23.0,23,26.0,20.0,22.0,91,60.0,30.0,27.0,21.0,10.0,29.0,22.0,28.0,21.0,9.0,11.0,7,6
2022-06-10,349.0,9.0,23.0,54.0,19.0,10.0,4.0,26.0,6.0,11.0,3.0,6.0,27.0,15.0,27,11.0,19.0,9.0,80,45.0,25.0,27.0,21.0,14.0,22.0,21.0,33.0,28.0,13.0,17.0,6,6
2022-06-09,361.0,10.0,12.0,31.0,9.0,4.0,2.0,17.0,10.0,11.0,10.0,3.0,16.0,11.0,16,14.0,18.0,11.0,70,30.0,16.0,8.0,16.0,6.0,10.0,14.0,23.0,9.0,7.0,10.0,5,6
2022-06-08,294.0,16.0,18.0,31.0,11.0,8.0,4.0,15.0,10.0,5.0,1.0,6.0,23.0,10.0,21,11.0,16.0,10.0,76,41.0,23.0,6.0,22.0,5.0,18.0,11.0,22.0,9.0,11.0,6.0,4,6
2022-06-07,307.0,10.0,17.0,26.0,8.0,2.0,2.0,20.0,11.0,5.0,13.0,9.0,8.0,7.0,12,10.0,10.0,4.0,50,20.0,17.0,9.0,7.0,4.0,15.0,6.0,14.0,18.0,5.0,8.0,3,6
2022-06-06,244.0,9.0,15.0,27.0,14.0,7.0,1.0,20.0,11.0,7.0,10.0,9.0,17.0,7.0,8,11.0,17.0,7.0,56,25.0,14.0,15.0,13.0,6.0,19.0,6.0,21.0,9.0,8.0,1.0,2,6
2022-06-05,228.0,7.0,25.0,30.0,10.0,12.0,4.0,26.0,6.0,13.0,3.0,8.0,17.0,14.0,23,21.0,20.0,9.0,77,40.0,27.0,20.0,29.0,7.0,31.0,18.0,34.0,42.0,14.0,10.0,1,6
2022-06-04,312.0,13.0,29.0,43.0,10.0,10.0,2.0,31.0,11.0,5.0,18.0,14.0,16.0,20.0,25,15.0,18.0,17.0,92,60.0,23.0,17.0,31.0,17.0,23.0,16.0,29.0,16.0,7.0,9.0,7,6
2022-06-03,350.0,9.0,29.0,43.0,16.0,15.0,6.0,36.0,13.0,16.0,3.0,15.0,19.0,18.0,15,20.0,11.0,16.0,72,39.0,29.0,42.0,20.0,16.0,33.0,14.0,33.0,30.0,6.0,13.0,6,6
2022-06-02,330.0,9.0,28.0,38.0,6.0,5.0,1.0,26.0,11.0,13.0,1.0,10.0,21.0,9.0,14,16.0,15.0,6.0,96,40.0,25.0,11.0,20.0,7.0,24.0,9.0,24.0,12.0,0.0,17.0,5,6
2022-06-01,304.0,17.0,18.0,31.0,7.0,8.0,5.0,26.0,18.0,19.0,1.0,14.0,24.0,11.0,12,22.0,17.0,4.0,79,37.0,16.0,32.0,12.0,7.0,20.0,12.0,19.0,20.0,3.0,10.0,4,6
2022-05-31,296.0,13.0,16.0,42.0,13.0,9.0,2.0,25.0,12.0,15.0,8.0,3.0,16.0,7.0,13,10.0,13.0,9.0,75,47.0,8.0,17.0,20.0,6.0,20.0,13.0,26.0,14.0,6.0,1.0,3,5
2022-05-30,269.0,16.0,22.0,31.0,6.0,3.0,2.0,17.0,12.0,11.0,18.0,5.0,16.0,14.0,15,8.0,17.0,13.0,68,28.0,12.0,10.0,17.0,4.0,14.0,4.0,15.0,11.0,4.0,7.0,2,5
2022-05-29,261.0,13.0,13.0,26.0,4.0,10.0,7.0,19.0,8.0,6.0,1.0,7.0,14.0,12.0,9,8.0,13.0,8.0,74,29.0,22.0,15.0,17.0,10.0,15.0,7.0,16.0,10.0,4.0,11.0,1,5
2022-05-28,366.5,10.0,42.0,51.0,15.0,6.0,7.0,50.0,15.0,12.0,1.0,12.0,18.0,15.0,29,16.0,14.0,12.0,106,69.0,27.0,37.0,32.0,8.0,35.0,18.0,31.0,30.0,19.0,7.0,7,5
2022-05-27,353.0,11.0,32.0,59.0,20.0,18.0,6.0,36.0,10.0,14.0,14.0,8.0,21.0,18.0,27,19.0,17.0,11.0,99,53.0,30.0,28.0,17.0,16.0,32.0,15.0,19.0,37.0,14.0,20.0,6,5
2022-05-26,336.0,9.0,31.0,37.0,10.0,6.0,6.0,27.0,19.0,25.0,2.0,9.0,13.0,9.0,17,10.0,24.0,14.0,80,40.0,34.0,22.0,27.0,7.0,26.0,8.0,25.0,22.0,2.0,9.0,5,5
2022-05-25,279.0,13.0,17.0,34.0,7.0,8.0,20.0,20.0,6.0,9.0,1.0,7.0,12.0,9.0,15,13.0,13.0,8.0,69,37.0,18.0,12.0,16.0,7.0,14.0,9.0,25.0,20.0,1.0,9.0,4,5
2022-05-24,275.0,7.0,20.0,33.0,6.0,4.0,2.0,17.0,8.0,11.0,2.0,5.0,17.0,13.0,13,15.0,9.0,12.0,85,40.0,20.0,17.0,17.0,10.0,18.0,5.0,28.0,15.0,4.0,7.0,3,5
2022-05-23,293.0,10.0,17.0,28.0,6.0,12.0,6.0,24.0,10.0,3.0,8.0,4.0,19.0,11.0,13,17.0,14.0,13.0,82,46.0,12.0,11.0,21.0,8.0,26.0,4.0,22.0,15.0,3.0,7.0,2,5
2022-05-22,262.0,5.0,18.0,24.0,11.0,2.0,1.0,15.0,10.0,3.0,2.0,2.0,21.0,7.0,10,11.0,6.0,10.0,61,36.0,25.0,17.0,14.0,2.0,16.0,9.0,13.0,7.0,7.0,7.0,1,5
2022-05-21,354.0,14.0,31.0,51.0,12.0,17.0,7.0,49.0,11.0,26.0,26.0,19.0,30.0,18.0,18,18.0,28.0,13.0,129,29.0,37.0,25.0,42.0,10.0,32.0,15.0,38.0,15.0,11.0,11.0,7,5
2022-05-20,357.0,13.0,39.0,45.0,25.0,12.0,8.0,29.0,11.0,13.0,1.0,13.0,16.0,19.0,14,18.0,18.0,13.0,95,43.0,29.0,26.0,25.0,10.0,29.0,10.0,28.0,23.0,2.0,13.0,6,5
2022-05-19,329.0,6.0,18.0,38.0,7.0,5.0,5.0,18.0,17.0,9.0,2.0,11.0,9.0,8.0,15,13.0,14.0,11.0,80,45.0,16.0,11.0,20.0,7.0,22.0,14.0,25.0,10.0,4.0,9.0,5,5
2022-05-18,317.0,15.0,20.0,39.0,18.0,3.0,9.0,16.0,8.0,12.0,5.0,12.0,18.0,12.0,12,10.0,13.0,9.0,80,35.0,24.0,18.0,22.0,7.0,19.0,15.0,22.0,8.0,4.0,5.0,4,5
2022-05-17,282.0,10.0,17.0,29.0,8.0,5.0,1.0,24.0,10.0,9.0,1.0,4.0,20.0,16.0,12,14.0,14.0,10.0,70,29.0,23.0,17.0,23.0,10.0,19.0,3.0,23.0,17.0,3.0,8.0,3,5
2022-05-16,272.0,8.0,14.0,30.0,14.0,4.0,3.0,17.0,5.0,10.0,10.0,6.0,18.0,9.0,16,11.0,12.0,11.0,78,37.0,15.0,6.0,10.0,10.0,18.0,8.0,26.0,12.0,10.0,9.0,2,5
2022-05-15,265.0,9.0,16.0,34.0,9.0,8.0,4.0,13.0,12.0,13.0,7.0,8.0,18.0,6.0,12,15.0,13.0,6.0,62,25.0,11.0,12.0,12.0,5.0,19.0,13.0,22.0,7.0,8.0,10.0,1,5
2022-05-14,383.0,21.0,34.0,48.0,14.0,17.0,5.0,57.0,19.0,21.0,3.0,16.0,27.0,18.0,22,25.0,24.0,17.0,137,68.0,44.0,27.0,37.0,11.0,29.0,15.0,41.0,28.0,15.0,15.0,7,5
2022-05-13,348.0,19.0,38.0,45.0,19.0,9.0,4.0,45.0,15.0,16.0,10.0,9.0,27.0,19.0,32,23.0,25.0,15.0,104,62.0,30.0,35.0,17.0,16.0,23.0,21.0,31.0,27.0,4.0,14.0,6,5
2022-05-12,405.0,20.0,21.0,40.0,10.0,6.0,2.0,25.0,16.0,9.0,14.0,16.0,19.0,14.0,19,21.0,20.0,16.0,97,54.0,15.0,8.0,23.0,8.0,14.0,17.0,25.0,18.0,5.0,10.0,5,5
2022-05-11,299.0,11.0,17.0,37.0,9.0,12.0,1.0,26.0,8.0,9.0,24.0,9.0,12.0,15.0,14,12.0,13.0,15.0,87,41.0,21.0,14.0,13.0,6.0,22.0,9.0,21.0,16.0,4.0,10.0,4,5
2022-05-10,271.0,11.0,16.0,35.0,13.0,11.0,1.0,15.0,12.0,10.0,1.0,5.0,23.0,21.0,12,6.0,13.0,9.0,76,43.0,10.0,11.0,14.0,8.0,23.0,8.0,18.0,7.0,4.0,10.0,3,5
2022-05-09,291.0,10.0,17.0,35.0,7.0,6.0,4.0,22.0,11.0,7.0,1.0,8.0,19.0,15.0,14,11.0,19.0,14.0,77,33.0,21.0,10.0,15.0,7.0,6.0,13.0,23.0,2.0,4.0,10.0,2,5
2022-05-08,267.0,11.0,21.0,41.0,11.0,8.0,6.0,23.0,6.0,10.0,1.0,5.0,13.0,15.0,9,10.0,15.0,11.0,67,27.0,20.0,5.0,19.0,8.0,18.0,9.0,10.0,5.0,3.0,10.0,1,5
2022-05-07,357.0,13.0,57.0,53.0,21.0,5.0,9.0,40.0,22.0,23.0,16.0,11.0,29.0,15.0,27,25.0,22.0,20.0,125,64.0,27.0,25.0,39.0,17.0,32.0,18.0,36.0,20.0,4.0,16.0,7,5
2022-05-06,357.0,18.0,41.0,53.0,14.0,8.0,4.0,31.0,13.0,11.0,3.0,11.0,23.0,18.0,17,15.0,25.0,19.0,102,67.0,28.0,26.0,30.0,12.0,22.0,20.0,30.0,21.0,9.0,10.0,6,5
2022-05-03,307.0,2.0,2.0,16.0,6.0,3.0,3.0,3.0,2.0,16.0,2.0,12.0,16.0,4.0,4,5.0,3.0,6.0,29,43.0,4.0,4.0,2.0,5.0,19.0,4.0,39.0,2.0,0.0,0.0,3,5
2022-05-02,279.0,7.0,17.0,41.0,7.0,9.0,2.0,19.0,9.0,16.0,1.0,6.0,15.0,21.0,11,8.0,9.0,11.0,68,33.0,14.0,15.0,15.0,3.0,12.0,6.0,19.0,7.0,3.0,7.0,2,5
2022-05-01,286.0,12.0,22.0,29.0,17.0,8.0,6.0,21.0,8.0,9.0,5.0,6.0,19.0,8.0,14,11.0,16.0,11.0,75,35.0,17.0,9.0,13.0,6.0,35.0,7.0,21.0,9.0,5.0,8.0,1,5
2022-04-30,368.0,24.0,45.0,60.0,20.0,14.0,4.0,37.0,20.0,21.0,12.0,21.0,35.0,23.0,33,23.0,25.0,20.0,116,80.0,36.0,30.0,43.0,17.0,47.0,19.0,37.0,21.0,11.0,17.0,7,4
2022-04-29,359.0,8.0,44.0,57.0,25.0,10.0,7.0,45.0,12.0,23.0,12.0,16.0,35.0,18.0,23,16.0,19.0,19.0,116,50.0,31.0,31.0,31.0,16.0,9.0,21.0,32.0,33.0,10.0,17.0,6,4
2022-04-28,295.0,8.0,19.0,39.0,7.0,7.0,4.0,14.0,12.0,12.0,10.0,8.0,20.0,11.0,19,15.0,25.0,12.0,74,39.0,19.0,17.0,23.0,6.0,23.0,7.0,20.0,13.0,4.0,6.0,5,4
2022-04-27,303.0,7.0,46.0,18.0,9.0,1.0,0.0,4.0,0.0,1.0,5.0,2.0,19.0,4.0,2,10.0,4.0,4.0,24,2.0,4.0,7.0,2.0,2.0,38.0,4.0,4.0,1.0,0.0,2.0,4,4
2022-04-26,369.0,11.0,23.0,40.0,20.0,8.0,5.0,16.0,8.0,13.0,11.0,12.0,22.0,6.0,13,17.0,18.0,7.0,96,49.0,29.0,21.0,16.0,5.0,18.0,13.0,25.0,18.0,7.0,12.0,3,4
2022-04-25,294.0,11.0,20.0,37.0,5.0,1.0,5.0,26.0,8.0,12.0,18.0,7.0,19.0,16.0,13,15.0,15.0,16.0,89,47.0,30.0,18.0,25.0,8.0,31.0,12.0,20.0,7.0,4.0,9.0,2,4
2022-04-24,295.0,14.0,20.0,40.0,5.0,3.0,4.0,15.0,4.0,10.0,1.0,2.0,24.0,11.0,13,17.0,10.0,15.0,71,44.0,14.0,10.0,21.0,6.0,27.0,9.0,24.0,8.0,2.0,8.0,1,4
2022-04-23,327.0,13.0,47.0,64.0,18.0,5.0,3.0,45.0,11.0,20.0,6.0,22.0,35.0,17.0,19,18.0,28.0,18.0,119,77.0,37.0,29.0,31.0,7.0,17.0,17.0,36.0,40.0,15.0,19.0,7,4
2022-04-22,362.5,12.0,41.0,41.0,18.0,13.0,5.0,35.0,11.0,14.0,1.0,17.0,32.0,19.0,16,18.0,18.0,9.0,78,51.0,35.0,35.0,18.0,13.0,22.0,9.0,26.0,42.0,16.0,11.0,6,4
2022-04-21,361.0,11.0,16.0,35.0,14.0,8.0,2.0,49.0,11.0,18.0,1.0,15.0,20.0,10.0,17,8.0,18.0,8.0,69,51.0,26.0,28.0,12.0,20.0,17.0,11.0,20.0,29.0,14.0,11.0,5,4
